cardholder_id,month,mcc_category,spend_amount
634,2024-01-01,Dining & restaurants,186.66
635,2024-01-01,Dining & restaurants,230.35
636,2024-01-01,Dining & restaurants,385.25
637,2024-01-01,Dining & restaurants,241.38
638,2024-01-01,Dining & restaurants,456.43
639,2024-01-01,Dining & restaurants,801.68
640,2024-01-01,Dining & restaurants,525.49
641,2024-01-01,Dining & restaurants,272.19
642,2024-01-01,Dining & restaurants,155.17
643,2024-01-01,Dining & restaurants,397.89
644,2024-01-01,Dining & restaurants,247.06
645,2024-01-01,Dining & restaurants,311.69
646,2024-01-01,Dining & restaurants,135.41
647,2024-01-01,Dining & restaurants,200.24
648,2024-01-01,Dining & restaurants,302.27
649,2024-01-01,Dining & restaurants,116.8
650,2024-01-01,Dining & restaurants,87.85
651,2024-01-01,Dining & restaurants,838.27
652,2024-01-01,Dining & restaurants,239.44
653,2024-01-01,Dining & restaurants,421.44
654,2024-01-01,Dining & restaurants,122.25
655,2024-01-01,Dining & restaurants,307.18
656,2024-01-01,Dining & restaurants,608.33
657,2024-01-01,Dining & restaurants,328.55
658,2024-01-01,Dining & restaurants,445.41
659,2024-01-01,Dining & restaurants,112.39
660,2024-01-01,Dining & restaurants,145.33
661,2024-01-01,Dining & restaurants,218.75
662,2024-01-01,Dining & restaurants,49.38
663,2024-01-01,Dining & restaurants,201.67
664,2024-01-01,Dining & restaurants,710.36
665,2024-01-01,Dining & restaurants,441.62
666,2024-01-01,Dining & restaurants,668.56
667,2024-01-01,Dining & restaurants,567.95
668,2024-01-01,Dining & restaurants,299.19
669,2024-01-01,Dining & restaurants,284.5
670,2024-01-01,Dining & restaurants,138.8
671,2024-01-01,Dining & restaurants,385.54
672,2024-01-01,Dining & restaurants,34.07
673,2024-01-01,Dining & restaurants,1111.26
674,2024-01-01,Dining & restaurants,266.9
675,2024-01-01,Dining & restaurants,207.04
676,2024-01-01,Dining & restaurants,101.48
677,2024-01-01,Dining & restaurants,426.42
678,2024-01-01,Dining & restaurants,439.22
679,2024-01-01,Dining & restaurants,122.45
680,2024-01-01,Dining & restaurants,379.44
681,2024-01-01,Dining & restaurants,297.26
682,2024-01-01,Dining & restaurants,311.07
683,2024-01-01,Dining & restaurants,212.49
684,2024-01-01,Dining & restaurants,192.24
685,2024-01-01,Dining & restaurants,79.99
686,2024-01-01,Dining & restaurants,76.72
687,2024-01-01,Dining & restaurants,268.13
688,2024-01-01,Dining & restaurants,794.94
689,2024-01-01,Dining & restaurants,417.25
690,2024-01-01,Dining & restaurants,137.11
691,2024-01-01,Dining & restaurants,371.17
692,2024-01-01,Dining & restaurants,252.32
693,2024-01-01,Dining & restaurants,1696.54
694,2024-01-01,Dining & restaurants,600.11
695,2024-01-01,Dining & restaurants,350.22
696,2024-01-01,Dining & restaurants,35.91
697,2024-01-01,Dining & restaurants,449.74
698,2024-01-01,Dining & restaurants,285.93
699,2024-01-01,Dining & restaurants,840.37
700,2024-01-01,Dining & restaurants,115.91
701,2024-01-01,Dining & restaurants,70.4
702,2024-01-01,Dining & restaurants,409.19
703,2024-01-01,Dining & restaurants,190.47
704,2024-01-01,Dining & restaurants,1621.14
705,2024-01-01,Dining & restaurants,633.24
706,2024-01-01,Dining & restaurants,85.19
707,2024-01-01,Dining & restaurants,116.97
708,2024-01-01,Dining & restaurants,196.25
709,2024-01-01,Dining & restaurants,182.95
710,2024-01-01,Dining & restaurants,479.86
711,2024-01-01,Dining & restaurants,372.01
712,2024-01-01,Dining & restaurants,343.16
713,2024-01-01,Dining & restaurants,147.05
714,2024-01-01,Dining & restaurants,252.96
715,2024-01-01,Dining & restaurants,361.1
716,2024-01-01,Dining & restaurants,19.75
717,2024-01-01,Dining & restaurants,283.66
718,2024-01-01,Dining & restaurants,115.71
719,2024-01-01,Dining & restaurants,658.4
720,2024-01-01,Dining & restaurants,460.74
721,2024-01-01,Dining & restaurants,162.2
722,2024-01-01,Dining & restaurants,241.49
723,2024-01-01,Dining & restaurants,2201.35
724,2024-01-01,Dining & restaurants,212.84
725,2024-01-01,Dining & restaurants,214.07
726,2024-01-01,Dining & restaurants,168.61
727,2024-01-01,Dining & restaurants,539.76
728,2024-01-01,Dining & restaurants,166.33
729,2024-01-01,Dining & restaurants,644.45
730,2024-01-01,Dining & restaurants,476.83
731,2024-01-01,Dining & restaurants,160.79
732,2024-01-01,Dining & restaurants,153.15
733,2024-01-01,Dining & restaurants,121.39
734,2024-01-01,Dining & restaurants,89.16
735,2024-01-01,Dining & restaurants,246.09
736,2024-01-01,Dining & restaurants,758.82
737,2024-01-01,Dining & restaurants,1160.92
738,2024-01-01,Dining & restaurants,156.97
739,2024-01-01,Dining & restaurants,1170.39
740,2024-01-01,Dining & restaurants,186.76
741,2024-01-01,Dining & restaurants,314.79
742,2024-01-01,Dining & restaurants,211.3
743,2024-01-01,Dining & restaurants,235.39
744,2024-01-01,Dining & restaurants,153.35
745,2024-01-01,Dining & restaurants,178.51
746,2024-01-01,Dining & restaurants,40.8
747,2024-01-01,Dining & restaurants,452.23
748,2024-01-01,Dining & restaurants,73.18
749,2024-01-01,Dining & restaurants,75.01
750,2024-01-01,Dining & restaurants,372.42
751,2024-01-01,Dining & restaurants,435.02
752,2024-01-01,Dining & restaurants,227.48
753,2024-01-01,Dining & restaurants,215.32
754,2024-01-01,Dining & restaurants,1018.15
755,2024-01-01,Dining & restaurants,1164.31
756,2024-01-01,Dining & restaurants,105.0
757,2024-01-01,Dining & restaurants,387.81
758,2024-01-01,Dining & restaurants,139.23
759,2024-01-01,Dining & restaurants,80.02
760,2024-01-01,Dining & restaurants,420.59
761,2024-01-01,Dining & restaurants,335.33
762,2024-01-01,Dining & restaurants,314.95
763,2024-01-01,Dining & restaurants,689.86
764,2024-01-01,Dining & restaurants,236.53
765,2024-01-01,Dining & restaurants,1006.93
766,2024-01-01,Dining & restaurants,132.13
767,2024-01-01,Dining & restaurants,181.91
768,2024-01-01,Dining & restaurants,226.93
769,2024-01-01,Dining & restaurants,477.46
770,2024-01-01,Dining & restaurants,143.33
771,2024-01-01,Dining & restaurants,571.11
772,2024-01-01,Dining & restaurants,161.75
773,2024-01-01,Dining & restaurants,823.5
774,2024-01-01,Dining & restaurants,1012.59
775,2024-01-01,Dining & restaurants,245.49
776,2024-01-01,Dining & restaurants,815.27
777,2024-01-01,Dining & restaurants,255.3
778,2024-01-01,Dining & restaurants,274.13
779,2024-01-01,Dining & restaurants,239.03
780,2024-01-01,Dining & restaurants,252.52
781,2024-01-01,Dining & restaurants,209.56
782,2024-01-01,Dining & restaurants,352.32
783,2024-01-01,Dining & restaurants,234.5
784,2024-01-01,Dining & restaurants,177.2
785,2024-01-01,Dining & restaurants,1039.77
786,2024-01-01,Dining & restaurants,200.17
787,2024-01-01,Dining & restaurants,206.01
788,2024-01-01,Dining & restaurants,323.2
789,2024-01-01,Dining & restaurants,266.24
790,2024-01-01,Dining & restaurants,102.51
791,2024-01-01,Dining & restaurants,776.78
792,2024-01-01,Dining & restaurants,333.9
793,2024-01-01,Dining & restaurants,220.7
794,2024-01-01,Dining & restaurants,173.25
795,2024-01-01,Dining & restaurants,491.21
796,2024-01-01,Dining & restaurants,300.33
797,2024-01-01,Dining & restaurants,136.02
798,2024-01-01,Dining & restaurants,171.06
799,2024-01-01,Dining & restaurants,203.04
800,2024-01-01,Dining & restaurants,155.34
801,2024-01-01,Dining & restaurants,317.0
802,2024-01-01,Dining & restaurants,666.15
803,2024-01-01,Dining & restaurants,296.72
804,2024-01-01,Dining & restaurants,697.74
805,2024-01-01,Dining & restaurants,210.11
806,2024-01-01,Dining & restaurants,108.22
807,2024-01-01,Dining & restaurants,96.93
808,2024-01-01,Dining & restaurants,55.01
809,2024-01-01,Dining & restaurants,733.56
810,2024-01-01,Dining & restaurants,770.75
811,2024-01-01,Dining & restaurants,53.35
812,2024-01-01,Dining & restaurants,187.75
813,2024-01-01,Dining & restaurants,824.34
814,2024-01-01,Dining & restaurants,196.41
815,2024-01-01,Dining & restaurants,170.82
816,2024-01-01,Dining & restaurants,349.47
817,2024-01-01,Dining & restaurants,252.31
818,2024-01-01,Dining & restaurants,178.75
819,2024-01-01,Dining & restaurants,774.32
820,2024-01-01,Dining & restaurants,379.68
821,2024-01-01,Dining & restaurants,318.06
822,2024-01-01,Dining & restaurants,1170.3
823,2024-01-01,Dining & restaurants,412.61
824,2024-01-01,Dining & restaurants,166.26
825,2024-01-01,Dining & restaurants,395.4
826,2024-01-01,Dining & restaurants,85.97
827,2024-01-01,Dining & restaurants,413.83
828,2024-01-01,Dining & restaurants,207.87
829,2024-01-01,Dining & restaurants,238.95
830,2024-01-01,Dining & restaurants,373.67
831,2024-01-01,Dining & restaurants,327.79
832,2024-01-01,Dining & restaurants,202.84
833,2024-01-01,Dining & restaurants,627.24
834,2024-01-01,Dining & restaurants,302.87
835,2024-01-01,Dining & restaurants,206.69
836,2024-01-01,Dining & restaurants,267.23
837,2024-01-01,Dining & restaurants,265.15
838,2024-01-01,Dining & restaurants,581.85
839,2024-01-01,Dining & restaurants,142.15
840,2024-01-01,Dining & restaurants,138.69
841,2024-01-01,Dining & restaurants,941.43
842,2024-01-01,Dining & restaurants,303.61
843,2024-01-01,Dining & restaurants,593.78
844,2024-01-01,Dining & restaurants,144.33
845,2024-01-01,Dining & restaurants,158.46
846,2024-01-01,Dining & restaurants,218.67
847,2024-01-01,Dining & restaurants,1715.03
848,2024-01-01,Dining & restaurants,140.33
849,2024-01-01,Dining & restaurants,484.33
850,2024-01-01,Dining & restaurants,90.19
851,2024-01-01,Dining & restaurants,820.38
852,2024-01-01,Dining & restaurants,257.58
853,2024-01-01,Dining & restaurants,176.71
854,2024-01-01,Dining & restaurants,81.83
855,2024-01-01,Dining & restaurants,269.31
856,2024-01-01,Dining & restaurants,82.37
857,2024-01-01,Dining & restaurants,429.93
858,2024-01-01,Dining & restaurants,321.38
859,2024-01-01,Dining & restaurants,67.54
860,2024-01-01,Dining & restaurants,387.25
861,2024-01-01,Dining & restaurants,151.75
862,2024-01-01,Dining & restaurants,314.99
863,2024-01-01,Dining & restaurants,158.82
864,2024-01-01,Dining & restaurants,426.91
865,2024-01-01,Dining & restaurants,430.37
866,2024-01-01,Dining & restaurants,121.67
867,2024-01-01,Dining & restaurants,874.65
868,2024-01-01,Dining & restaurants,191.99
869,2024-01-01,Dining & restaurants,189.71
870,2024-01-01,Dining & restaurants,70.68
871,2024-01-01,Dining & restaurants,174.89
872,2024-01-01,Dining & restaurants,210.82
873,2024-01-01,Dining & restaurants,232.23
874,2024-01-01,Dining & restaurants,126.51
875,2024-01-01,Dining & restaurants,233.93
876,2024-01-01,Dining & restaurants,322.98
877,2024-01-01,Dining & restaurants,622.94
878,2024-01-01,Dining & restaurants,201.52
879,2024-01-01,Dining & restaurants,138.31
880,2024-01-01,Dining & restaurants,199.06
881,2024-01-01,Dining & restaurants,630.34
882,2024-01-01,Dining & restaurants,275.97
883,2024-01-01,Dining & restaurants,827.31
884,2024-01-01,Dining & restaurants,1134.29
885,2024-01-01,Dining & restaurants,117.13
886,2024-01-01,Dining & restaurants,269.35
887,2024-01-01,Dining & restaurants,209.56
888,2024-01-01,Dining & restaurants,234.47
889,2024-01-01,Dining & restaurants,692.92
890,2024-01-01,Dining & restaurants,296.29
891,2024-01-01,Dining & restaurants,879.85
892,2024-01-01,Dining & restaurants,283.06
893,2024-01-01,Dining & restaurants,243.95
894,2024-01-01,Dining & restaurants,465.08
895,2024-01-01,Dining & restaurants,99.66
896,2024-01-01,Dining & restaurants,844.62
897,2024-01-01,Dining & restaurants,148.89
898,2024-01-01,Dining & restaurants,70.22
899,2024-01-01,Dining & restaurants,359.5
900,2024-01-01,Dining & restaurants,931.3
901,2024-01-01,Dining & restaurants,246.81
902,2024-01-01,Dining & restaurants,968.82
903,2024-01-01,Dining & restaurants,62.69
904,2024-01-01,Dining & restaurants,321.3
905,2024-01-01,Dining & restaurants,488.96
906,2024-01-01,Dining & restaurants,55.78
907,2024-01-01,Dining & restaurants,104.48
908,2024-01-01,Dining & restaurants,269.42
909,2024-01-01,Dining & restaurants,277.14
910,2024-01-01,Dining & restaurants,299.33
911,2024-01-01,Dining & restaurants,403.73
912,2024-01-01,Dining & restaurants,252.86
913,2024-01-01,Dining & restaurants,158.88
914,2024-01-01,Dining & restaurants,425.3
915,2024-01-01,Dining & restaurants,106.36
916,2024-01-01,Dining & restaurants,338.53
917,2024-01-01,Dining & restaurants,394.35
918,2024-01-01,Dining & restaurants,70.21
919,2024-01-01,Dining & restaurants,402.4
920,2024-01-01,Dining & restaurants,504.58
921,2024-01-01,Dining & restaurants,82.31
922,2024-01-01,Dining & restaurants,214.94
923,2024-01-01,Dining & restaurants,141.57
924,2024-01-01,Dining & restaurants,351.89
925,2024-01-01,Dining & restaurants,112.17
926,2024-01-01,Dining & restaurants,187.05
927,2024-01-01,Dining & restaurants,483.23
928,2024-01-01,Dining & restaurants,165.4
929,2024-01-01,Dining & restaurants,170.04
930,2024-01-01,Dining & restaurants,483.05
931,2024-01-01,Dining & restaurants,677.41
932,2024-01-01,Dining & restaurants,101.92
933,2024-01-01,Dining & restaurants,54.64
934,2024-01-01,Dining & restaurants,217.46
935,2024-01-01,Dining & restaurants,287.45
936,2024-01-01,Dining & restaurants,711.04
937,2024-01-01,Dining & restaurants,602.77
938,2024-01-01,Dining & restaurants,43.55
939,2024-01-01,Dining & restaurants,182.07
940,2024-01-01,Dining & restaurants,447.18
941,2024-01-01,Dining & restaurants,59.4
942,2024-01-01,Dining & restaurants,321.78
943,2024-01-01,Dining & restaurants,302.26
944,2024-01-01,Dining & restaurants,183.31
945,2024-01-01,Dining & restaurants,738.54
946,2024-01-01,Dining & restaurants,1020.98
947,2024-01-01,Dining & restaurants,201.33
948,2024-01-01,Dining & restaurants,102.38
949,2024-01-01,Dining & restaurants,182.12
950,2024-01-01,Dining & restaurants,313.27
951,2024-01-01,Dining & restaurants,272.9
952,2024-01-01,Dining & restaurants,339.86
953,2024-01-01,Dining & restaurants,535.32
954,2024-01-01,Dining & restaurants,49.97
955,2024-01-01,Dining & restaurants,281.81
956,2024-01-01,Dining & restaurants,235.26
957,2024-01-01,Dining & restaurants,113.35
958,2024-01-01,Dining & restaurants,1186.67
959,2024-01-01,Dining & restaurants,185.31
960,2024-01-01,Dining & restaurants,117.19
961,2024-01-01,Dining & restaurants,270.52
962,2024-01-01,Dining & restaurants,70.83
963,2024-01-01,Dining & restaurants,201.95
964,2024-01-01,Dining & restaurants,562.0
965,2024-01-01,Dining & restaurants,382.04
966,2024-01-01,Dining & restaurants,251.08
967,2024-01-01,Dining & restaurants,177.66
968,2024-01-01,Dining & restaurants,191.67
969,2024-01-01,Dining & restaurants,135.76
970,2024-01-01,Dining & restaurants,112.84
971,2024-01-01,Dining & restaurants,132.68
972,2024-01-01,Dining & restaurants,202.82
973,2024-01-01,Dining & restaurants,136.69
974,2024-01-01,Dining & restaurants,106.57
975,2024-01-01,Dining & restaurants,358.08
976,2024-01-01,Dining & restaurants,851.54
977,2024-01-01,Dining & restaurants,249.67
978,2024-01-01,Dining & restaurants,692.27
979,2024-01-01,Dining & restaurants,88.0
980,2024-01-01,Dining & restaurants,347.94
981,2024-01-01,Dining & restaurants,720.56
982,2024-01-01,Dining & restaurants,215.08
983,2024-01-01,Dining & restaurants,684.47
984,2024-01-01,Dining & restaurants,832.45
985,2024-01-01,Dining & restaurants,161.36
986,2024-01-01,Dining & restaurants,310.38
987,2024-01-01,Dining & restaurants,405.58
988,2024-01-01,Dining & restaurants,138.43
989,2024-01-01,Dining & restaurants,366.13
990,2024-01-01,Dining & restaurants,98.51
991,2024-01-01,Dining & restaurants,324.47
992,2024-01-01,Dining & restaurants,222.95
993,2024-01-01,Dining & restaurants,131.63
994,2024-01-01,Dining & restaurants,521.88
995,2024-01-01,Dining & restaurants,610.75
996,2024-01-01,Dining & restaurants,1573.23
997,2024-01-01,Dining & restaurants,307.33
998,2024-01-01,Dining & restaurants,488.61
999,2024-01-01,Dining & restaurants,288.81
1000,2024-01-01,Dining & restaurants,162.06
1001,2024-01-01,Dining & restaurants,371.99
1002,2024-01-01,Dining & restaurants,214.5
1003,2024-01-01,Dining & restaurants,457.27
1004,2024-01-01,Dining & restaurants,291.11
1005,2024-01-01,Dining & restaurants,80.42
1006,2024-01-01,Dining & restaurants,187.4
1007,2024-01-01,Dining & restaurants,140.02
1008,2024-01-01,Dining & restaurants,231.48
1009,2024-01-01,Dining & restaurants,348.76
1010,2024-01-01,Dining & restaurants,182.07
1011,2024-01-01,Dining & restaurants,146.65
1012,2024-01-01,Dining & restaurants,143.54
1013,2024-01-01,Dining & restaurants,92.88
1014,2024-01-01,Dining & restaurants,736.42
1015,2024-01-01,Dining & restaurants,106.93
1016,2024-01-01,Dining & restaurants,77.94
1017,2024-01-01,Dining & restaurants,168.33
1018,2024-01-01,Dining & restaurants,260.35
1019,2024-01-01,Dining & restaurants,298.96
1020,2024-01-01,Dining & restaurants,959.97
1021,2024-01-01,Dining & restaurants,566.26
1022,2024-01-01,Dining & restaurants,248.43
1023,2024-01-01,Dining & restaurants,31.12
1024,2024-01-01,Dining & restaurants,80.81
1025,2024-01-01,Dining & restaurants,97.04
1026,2024-01-01,Dining & restaurants,141.26
1027,2024-01-01,Dining & restaurants,181.64
1028,2024-01-01,Dining & restaurants,64.43
1029,2024-01-01,Dining & restaurants,287.51
1030,2024-01-01,Dining & restaurants,248.67
1031,2024-01-01,Dining & restaurants,736.58
1032,2024-01-01,Dining & restaurants,156.01
1033,2024-01-01,Dining & restaurants,202.73
1034,2024-01-01,Dining & restaurants,568.06
1035,2024-01-01,Dining & restaurants,259.16
1036,2024-01-01,Dining & restaurants,300.33
1037,2024-01-01,Dining & restaurants,322.24
1038,2024-01-01,Dining & restaurants,131.48
1039,2024-01-01,Dining & restaurants,859.43
1040,2024-01-01,Dining & restaurants,123.73
1041,2024-01-01,Dining & restaurants,110.58
1042,2024-01-01,Dining & restaurants,108.55
1043,2024-01-01,Dining & restaurants,512.52
1044,2024-01-01,Dining & restaurants,167.24
1045,2024-01-01,Dining & restaurants,181.02
1046,2024-01-01,Dining & restaurants,351.54
1047,2024-01-01,Dining & restaurants,284.95
1048,2024-01-01,Dining & restaurants,806.48
1049,2024-01-01,Dining & restaurants,391.84
1050,2024-01-01,Dining & restaurants,1401.66
1051,2024-01-01,Dining & restaurants,293.75
