cardholder_id,segment,age_band,state,credit_limit,open_date
574,Green,45-54,New York,9500,2020-08-07
575,Green,35-44,Massachusetts,19000,2022-03-24
576,Entry,25-34,Texas,1500,2020-12-03
577,Platinum,25-34,Texas,94500,2022-02-26
578,Entry,35-44,Pennsylvania,2500,2020-05-18
579,Green,55-64,Georgia,19000,2022-02-18
580,Gold,25-34,Illinois,35500,2019-04-23
581,Green,25-34,Washington,14000,2021-11-29
582,Entry,45-54,California,4000,2019-04-10
583,Green,25-34,Texas,13500,2021-12-12
584,Gold,25-34,California,22500,2020-09-20
585,Green,25-34,North Carolina,17000,2022-03-06
586,Gold,35-44,Virginia,41500,2019-03-16
587,Platinum,45-54,Ohio,48500,2020-09-16
588,Platinum,55-64,Pennsylvania,46500,2019-11-10
589,Platinum,35-44,Illinois,53500,2022-12-03
590,Platinum,45-54,Florida,51000,2022-12-13
591,Platinum,25-34,Washington,66500,2020-03-21
592,Green,45-54,California,11500,2020-12-09
593,Gold,45-54,Washington,33500,2020-04-04
594,Gold,25-34,Ohio,43500,2019-08-29
595,Entry,45-54,Arizona,6500,2022-02-03
596,Green,25-34,Maryland,7500,2020-01-13
597,Green,45-54,Wisconsin,10000,2019-09-24
598,Gold,45-54,Oregon,40000,2022-12-04
599,Gold,45-54,Illinois,30500,2022-02-08
600,Platinum,55-64,Illinois,71000,2019-03-10
601,Gold,65+,Texas,16000,2020-05-15
602,Gold,55-64,California,21500,2021-02-10
603,Gold,55-64,Ohio,37500,2021-04-19
604,Platinum,18-24,New Mexico,75000,2021-12-05
605,Platinum,35-44,Tennessee,52500,2021-10-09
606,Green,18-24,Georgia,9000,2021-12-16
607,Gold,25-34,New York,44000,2022-11-10
608,Gold,35-44,California,17000,2021-12-23
609,Green,55-64,New York,12000,2021-10-20
610,Green,35-44,Georgia,13000,2019-03-26
611,Platinum,45-54,Arizona,86500,2022-04-03
612,Green,35-44,Florida,7000,2022-06-06
613,Green,45-54,California,8000,2022-11-01
614,Platinum,55-64,New York,98500,2021-06-02
615,Green,35-44,New York,17000,2022-12-06
616,Entry,65+,Georgia,6000,2019-06-20
617,Platinum,25-34,California,46500,2023-07-11
618,Gold,55-64,New York,35500,2023-10-29
619,Green,18-24,Florida,13000,2022-11-11
620,Green,35-44,Georgia,10500,2021-08-04
621,Gold,65+,New York,44500,2020-06-06
622,Gold,45-54,Texas,27000,2023-02-15
623,Gold,35-44,California,23000,2020-06-14
624,Green,45-54,Texas,16500,2019-02-01
625,Green,25-34,Wisconsin,14000,2023-12-03
626,Gold,18-24,Florida,40500,2019-07-19
627,Green,25-34,Georgia,16500,2020-01-03
628,Green,25-34,Ohio,11500,2021-08-30
629,Platinum,55-64,New York,53000,2022-01-26
630,Gold,55-64,Missouri,16500,2019-09-11
631,Green,35-44,Oklahoma,14500,2022-12-08
632,Green,55-64,Texas,18000,2020-02-13
633,Green,25-34,Oregon,7000,2023-03-11
634,Green,25-34,Tennessee,10500,2020-11-09
635,Platinum,45-54,Missouri,74500,2019-09-25
636,Gold,35-44,Illinois,37000,2021-03-31
637,Green,18-24,Virginia,16500,2020-08-17
638,Gold,45-54,Texas,31500,2020-04-08
639,Gold,65+,Nebraska,27500,2020-03-21
640,Gold,35-44,Michigan,21000,2023-08-13
641,Platinum,25-34,California,49500,2019-12-28
642,Gold,35-44,Nevada,16000,2020-08-28
643,Gold,45-54,Arkansas,38000,2022-10-14
644,Gold,45-54,Florida,17500,2022-01-02
645,Platinum,55-64,Georgia,80500,2019-12-31
646,Green,55-64,Rhode Island,18000,2021-08-09
647,Green,55-64,Pennsylvania,11500,2020-02-05
648,Green,45-54,Massachusetts,11500,2022-11-12
649,Green,35-44,Pennsylvania,8500,2020-07-22
650,Green,45-54,California,9000,2019-12-06
651,Platinum,45-54,Ohio,75000,2021-04-17
652,Green,25-34,Wisconsin,17500,2022-07-21
653,Green,35-44,California,16000,2023-04-06
654,Green,25-34,Pennsylvania,10000,2021-07-05
655,Gold,55-64,Wisconsin,26500,2023-02-21
656,Platinum,35-44,Florida,76000,2019-04-18
657,Gold,55-64,West Virginia,37000,2019-09-07
658,Gold,35-44,Illinois,23500,2023-01-16
659,Green,45-54,New Jersey,17000,2021-05-07
660,Green,25-34,New York,12000,2019-07-20
661,Gold,45-54,Florida,23000,2019-06-15
662,Entry,25-34,Michigan,1000,2021-04-25
663,Green,35-44,California,17500,2023-08-09
664,Gold,25-34,California,40500,2023-12-15
665,Platinum,35-44,New York,66000,2019-07-26
666,Platinum,55-64,New York,58500,2020-11-30
667,Gold,45-54,California,28000,2022-01-07
668,Platinum,18-24,Idaho,54500,2019-05-18
669,Gold,35-44,New York,22500,2021-03-15
670,Gold,55-64,Michigan,25500,2022-07-16
671,Gold,45-54,Illinois,41000,2022-04-01
672,Entry,18-24,Rhode Island,1000,2021-03-27
673,Platinum,35-44,Texas,95500,2021-03-15
674,Green,35-44,Florida,10500,2019-06-21
675,Gold,25-34,Illinois,15500,2020-06-30
676,Entry,45-54,Michigan,1000,2021-09-18
677,Platinum,45-54,Ohio,44500,2023-05-17
678,Gold,25-34,Tennessee,40500,2020-02-26
679,Entry,35-44,Missouri,2000,2021-11-25
680,Green,55-64,New York,9000,2023-03-11
681,Green,35-44,Oregon,8000,2020-11-19
682,Gold,25-34,Ohio,21500,2022-05-09
683,Gold,45-54,California,39000,2022-09-18
684,Green,18-24,New York,9500,2022-10-08
685,Entry,55-64,Minnesota,2500,2020-07-03
686,Green,65+,Illinois,12500,2022-05-09
687,Green,65+,California,9500,2021-08-30
688,Gold,35-44,Arizona,42500,2023-07-28
689,Green,45-54,Maryland,19500,2019-05-17
690,Gold,55-64,Texas,33500,2020-01-11
691,Gold,25-34,Georgia,34000,2021-12-19
692,Gold,18-24,Texas,25000,2023-03-21
693,Green,35-44,Florida,18000,2023-07-05
694,Gold,55-64,Illinois,22000,2023-10-09
695,Platinum,35-44,California,60500,2023-10-27
696,Green,35-44,Florida,18500,2020-02-13
697,Gold,45-54,Florida,18000,2021-10-01
698,Green,35-44,Massachusetts,8000,2020-10-23
699,Platinum,18-24,Nevada,95000,2023-09-14
700,Green,35-44,California,15000,2020-10-26
701,Green,45-54,Ohio,18000,2020-11-04
702,Platinum,45-54,New York,94000,2020-11-21
703,Gold,45-54,Montana,36500,2019-12-23
704,Platinum,35-44,New Jersey,64000,2022-08-05
705,Platinum,55-64,California,43500,2022-10-20
706,Entry,35-44,Florida,6500,2022-11-08
707,Gold,35-44,California,32000,2019-03-16
708,Green,45-54,New Jersey,11500,2023-10-27
709,Gold,55-64,Ohio,15500,2021-12-17
710,Green,45-54,Massachusetts,15500,2020-03-25
711,Green,25-34,North Carolina,14000,2020-07-26
712,Green,35-44,Texas,18500,2023-02-17
713,Green,18-24,California,10000,2019-12-06
714,Gold,25-34,Indiana,44500,2023-04-21
715,Gold,35-44,California,37000,2021-09-13
716,Entry,55-64,Minnesota,1500,2023-03-14
717,Green,45-54,Texas,17500,2019-01-19
718,Entry,18-24,Maryland,5000,2022-12-18
719,Platinum,25-34,Washington,55500,2019-03-25
720,Green,35-44,Illinois,7000,2020-08-13
721,Entry,45-54,Massachusetts,7000,2020-11-11
722,Gold,55-64,New York,40500,2022-01-21
723,Platinum,65+,Illinois,95500,2022-08-21
724,Green,55-64,Wisconsin,11000,2021-11-11
725,Green,35-44,California,11000,2021-02-21
726,Green,45-54,New York,10500,2019-09-25
727,Platinum,25-34,Colorado,41000,2022-12-19
728,Green,18-24,Michigan,9000,2022-12-04
729,Gold,18-24,Texas,42000,2020-05-10
730,Platinum,25-34,Maine,83500,2019-02-24
731,Gold,18-24,Virginia,30000,2021-03-10
732,Green,55-64,Florida,8000,2021-03-25
733,Green,35-44,Florida,16000,2021-09-26
734,Green,55-64,Georgia,12500,2022-02-19
735,Gold,65+,California,39500,2021-12-27
736,Green,65+,Michigan,12000,2020-12-11
737,Gold,65+,California,29500,2021-09-08
738,Green,45-54,Massachusetts,8500,2019-10-19
739,Gold,35-44,Minnesota,31000,2020-08-19
740,Gold,45-54,South Carolina,43500,2021-09-13
741,Green,55-64,Texas,15000,2022-04-30
742,Gold,55-64,Tennessee,24500,2020-11-12
743,Green,65+,Maine,14500,2020-07-31
744,Green,45-54,California,13500,2022-09-11
745,Gold,35-44,California,15500,2023-08-31
746,Entry,65+,Texas,3000,2023-02-01
747,Gold,65+,Texas,19000,2023-08-29
748,Green,35-44,Florida,6000,2023-08-28
749,Entry,45-54,Louisiana,3500,2021-12-28
750,Green,55-64,Virginia,6000,2021-01-13
751,Platinum,35-44,California,47000,2022-11-02
752,Entry,55-64,Ohio,4500,2022-11-22
753,Green,25-34,Nevada,12500,2019-07-05
754,Gold,35-44,Georgia,35500,2019-02-07
755,Platinum,35-44,Texas,47000,2019-09-28
756,Green,45-54,Kansas,9500,2022-08-07
757,Green,25-34,New York,5000,2022-10-17
758,Green,25-34,Florida,11500,2021-04-28
759,Green,55-64,Florida,11000,2021-05-08
760,Green,35-44,Illinois,19000,2019-05-08
761,Platinum,35-44,Michigan,78000,2019-04-17
762,Gold,45-54,Florida,17000,2021-04-11
763,Gold,35-44,Pennsylvania,29500,2022-11-12
764,Green,55-64,New York,6000,2022-09-08
765,Platinum,35-44,Ohio,85000,2022-03-09
766,Green,45-54,Iowa,5500,2021-09-08
767,Green,35-44,New York,12000,2021-08-07
768,Green,65+,Oregon,5000,2019-03-19
769,Gold,35-44,Texas,42000,2023-05-13
770,Green,35-44,Texas,14000,2020-10-16
771,Platinum,65+,California,66500,2019-06-02
772,Green,45-54,Hawaii,13000,2020-03-02
773,Platinum,45-54,North Carolina,73000,2022-07-30
774,Gold,25-34,Ohio,40000,2021-03-18
775,Green,35-44,California,11500,2020-05-06
776,Platinum,35-44,Ohio,80000,2021-06-23
777,Gold,25-34,Massachusetts,32500,2020-01-21
778,Green,35-44,Illinois,6000,2021-06-22
779,Green,65+,Texas,7000,2022-12-27
780,Green,25-34,New York,15000,2021-04-03
781,Green,25-34,Michigan,5500,2021-03-14
782,Green,25-34,Pennsylvania,15000,2021-01-03
783,Gold,45-54,Ohio,36500,2022-05-18
784,Gold,35-44,California,33500,2022-09-24
785,Gold,35-44,Georgia,34500,2021-02-27
786,Entry,55-64,Illinois,5500,2020-06-08
787,Green,25-34,Nevada,8000,2019-09-05
788,Gold,35-44,Florida,32000,2023-01-07
789,Green,18-24,Washington,15500,2019-05-18
790,Entry,25-34,Connecticut,4500,2020-06-07
791,Platinum,25-34,North Carolina,72000,2020-10-12
792,Green,35-44,California,8000,2021-08-22
793,Green,35-44,California,19500,2022-11-23
794,Green,18-24,Nebraska,18500,2021-09-22
795,Platinum,25-34,Georgia,82500,2022-08-15
796,Green,25-34,Texas,18500,2020-08-02
797,Entry,25-34,North Carolina,3000,2020-05-22
798,Green,25-34,Kansas,12000,2019-07-26
799,Green,25-34,California,13500,2022-01-29
800,Entry,65+,Georgia,1500,2020-07-04
801,Green,45-54,Texas,12000,2022-03-26
802,Platinum,45-54,Pennsylvania,78000,2021-03-19
803,Green,55-64,Massachusetts,14500,2022-12-15
804,Green,45-54,Pennsylvania,6500,2020-06-04
805,Gold,45-54,Mississippi,17000,2020-06-01
806,Green,45-54,North Carolina,19000,2019-11-03
807,Entry,45-54,Mississippi,3000,2022-11-04
808,Entry,55-64,Florida,5500,2019-11-01
809,Gold,25-34,California,33500,2021-08-25
810,Platinum,25-34,Texas,69000,2019-11-20
811,Entry,25-34,California,5000,2021-12-12
812,Green,55-64,Colorado,12000,2023-09-03
813,Platinum,35-44,Texas,72500,2023-08-06
814,Entry,55-64,Tennessee,1500,2023-12-05
815,Green,35-44,Georgia,12500,2023-10-20
816,Green,35-44,Texas,9000,2020-05-13
817,Green,35-44,Washington,7500,2020-01-05
818,Gold,45-54,California,39500,2019-03-30
819,Platinum,45-54,Florida,40000,2023-07-30
820,Gold,35-44,New Jersey,38000,2019-04-09
821,Green,45-54,Tennessee,5000,2022-09-26
822,Platinum,25-34,Minnesota,47000,2019-02-19
823,Gold,35-44,Washington,16500,2020-03-18
824,Gold,35-44,North Carolina,26500,2021-07-12
825,Green,55-64,Illinois,11500,2019-05-03
826,Entry,55-64,Iowa,1500,2023-08-28
827,Gold,35-44,Iowa,26000,2022-02-19
828,Gold,18-24,California,23000,2020-10-13
829,Green,55-64,Mississippi,13000,2019-08-17
830,Gold,18-24,Indiana,17000,2019-06-23
831,Gold,35-44,Washington,40000,2023-07-23
832,Gold,18-24,Florida,42000,2022-10-30
833,Platinum,35-44,Illinois,58500,2021-02-09
834,Gold,45-54,Maryland,41000,2019-10-03
835,Green,35-44,Texas,5000,2022-02-05
836,Gold,55-64,Arizona,38500,2021-10-24
837,Entry,45-54,New York,7500,2019-06-02
838,Gold,45-54,Florida,30500,2020-01-25
839,Green,35-44,California,8000,2020-05-11
840,Green,18-24,Nebraska,13500,2019-02-25
841,Platinum,45-54,California,79000,2021-02-27
842,Green,45-54,Tennessee,6500,2023-03-22
843,Gold,35-44,North Carolina,26500,2021-09-14
844,Entry,35-44,Wisconsin,1000,2020-02-13
845,Platinum,35-44,Ohio,67500,2023-11-16
846,Gold,45-54,Maine,25500,2022-05-02
847,Platinum,45-54,Washington,45500,2022-07-02
848,Entry,45-54,Washington,6000,2021-01-14
849,Green,55-64,Alabama,16500,2023-10-07
850,Green,45-54,New York,15000,2020-05-22
851,Platinum,18-24,Florida,46500,2020-09-19
852,Green,45-54,Massachusetts,9500,2020-11-14
853,Gold,45-54,Texas,37000,2019-06-03
854,Entry,18-24,Oregon,3500,2019-02-20
855,Gold,35-44,Washington,15500,2022-10-21
856,Gold,45-54,Tennessee,42000,2022-07-18
857,Platinum,45-54,New Hampshire,64500,2023-12-11
858,Green,55-64,West Virginia,6500,2023-05-15
859,Green,55-64,Pennsylvania,14500,2023-06-18
860,Platinum,25-34,New York,88000,2023-09-30
861,Green,45-54,Arizona,9000,2020-08-05
862,Gold,45-54,Michigan,38500,2023-10-06
863,Green,35-44,New York,18500,2019-07-11
864,Gold,25-34,New York,24500,2019-03-02
865,Gold,25-34,Texas,34000,2022-10-09
866,Green,25-34,Kentucky,6000,2020-04-14
867,Platinum,55-64,California,63500,2023-04-27
868,Gold,25-34,New York,40000,2019-07-18
869,Green,25-34,Arizona,8500,2023-10-02
870,Entry,25-34,Pennsylvania,7000,2022-11-26
871,Gold,45-54,California,17500,2022-01-04
872,Gold,25-34,New York,23000,2023-01-09
873,Green,18-24,Illinois,16000,2022-04-28
874,Gold,35-44,Arkansas,42000,2023-02-10
875,Platinum,35-44,Illinois,81500,2021-02-11
876,Platinum,35-44,California,99500,2022-04-04
877,Green,45-54,Idaho,12000,2021-05-20
878,Green,18-24,Illinois,7000,2020-06-06
879,Platinum,18-24,Texas,40500,2022-10-08
880,Gold,25-34,Washington,16000,2021-08-15
881,Gold,55-64,Oregon,32000,2020-01-20
882,Green,25-34,Michigan,19000,2022-05-23
883,Platinum,65+,Florida,61500,2019-12-01
884,Platinum,55-64,New York,56500,2022-12-03
885,Green,35-44,Nevada,8500,2019-06-15
886,Gold,45-54,Texas,28000,2023-04-07
887,Green,35-44,Tennessee,6500,2022-07-26
888,Gold,35-44,California,22000,2019-01-19
889,Platinum,45-54,Illinois,45500,2022-09-07
890,Gold,45-54,Maine,19000,2022-12-14
891,Green,18-24,Arizona,17500,2021-08-06
892,Green,45-54,Florida,16000,2022-06-29
893,Green,45-54,Michigan,19000,2019-04-22
894,Gold,35-44,Florida,37500,2021-12-14
895,Green,65+,Oklahoma,5500,2022-01-14
896,Gold,25-34,New York,16000,2021-04-30
897,Gold,55-64,Florida,28500,2022-03-23
898,Entry,45-54,Virginia,2500,2022-12-21
899,Platinum,45-54,Minnesota,75500,2022-11-03
900,Platinum,55-64,North Carolina,42500,2023-02-14
901,Gold,55-64,New York,26500,2022-10-05
902,Platinum,35-44,North Carolina,93000,2023-11-16
903,Gold,45-54,Texas,18000,2020-04-20
904,Green,18-24,California,13000,2020-11-23
905,Gold,35-44,Alabama,34000,2020-03-26
906,Green,65+,Ohio,5500,2023-07-11
907,Green,25-34,Ohio,16000,2022-05-23
908,Gold,18-24,Tennessee,44500,2022-08-14
909,Gold,45-54,North Carolina,28000,2020-10-20
910,Gold,35-44,Pennsylvania,31000,2020-12-12
911,Green,35-44,Minnesota,5500,2020-02-04
912,Gold,45-54,Pennsylvania,33000,2023-09-05
913,Green,45-54,Kentucky,19000,2020-05-15
914,Gold,35-44,New York,16000,2020-11-04
915,Green,35-44,California,13500,2020-08-25
916,Gold,65+,Texas,41000,2020-07-02
917,Gold,65+,Wisconsin,40000,2023-07-21
918,Entry,45-54,Louisiana,2000,2020-02-15
919,Green,25-34,California,9000,2019-09-03
920,Platinum,35-44,Kentucky,69000,2019-12-04
921,Green,55-64,Oklahoma,7500,2020-10-23
922,Green,35-44,Tennessee,16000,2020-10-21
923,Green,65+,Tennessee,5000,2023-05-22
924,Green,35-44,California,5500,2022-04-04
925,Gold,55-64,Texas,32500,2019-12-12
926,Platinum,18-24,Texas,83000,2023-08-10
927,Gold,35-44,North Carolina,39500,2022-12-21
928,Green,45-54,Massachusetts,6000,2022-10-29
929,Green,55-64,South Carolina,14500,2020-01-14
930,Gold,45-54,Ohio,25000,2021-01-08
931,Platinum,25-34,Ohio,82000,2019-11-01
932,Green,55-64,California,7500,2022-11-18
933,Entry,35-44,Alaska,6000,2022-10-13
934,Green,25-34,Oklahoma,8000,2021-10-25
935,Gold,35-44,California,21000,2019-10-12
936,Gold,45-54,North Carolina,42000,2022-01-26
937,Platinum,35-44,Florida,88000,2019-09-09
938,Entry,55-64,Illinois,7000,2019-04-04
939,Platinum,35-44,Massachusetts,80500,2021-12-23
940,Green,45-54,Illinois,19000,2023-11-10
941,Gold,25-34,Ohio,36000,2021-01-12
942,Green,35-44,New York,18000,2023-08-09
943,Green,25-34,California,19000,2020-08-15
944,Green,25-34,Tennessee,8000,2022-05-16
945,Gold,25-34,Florida,36500,2019-12-17
946,Platinum,18-24,Utah,48500,2022-05-24
947,Platinum,25-34,Oklahoma,82500,2022-11-24
948,Entry,35-44,California,4000,2021-01-17
949,Green,25-34,Virginia,9500,2021-09-28
950,Green,25-34,Wisconsin,12500,2021-06-25
951,Green,65+,Massachusetts,17000,2019-01-30
952,Green,35-44,Florida,19500,2022-11-18
953,Gold,35-44,New York,37500,2022-05-26
954,Entry,25-34,Pennsylvania,6000,2020-08-21
955,Gold,35-44,New York,37500,2021-09-14
956,Gold,45-54,South Carolina,20000,2020-01-22
957,Green,35-44,California,16500,2022-11-17
958,Platinum,35-44,California,81500,2021-10-19
959,Gold,45-54,Washington,17500,2023-11-19
960,Green,65+,Massachusetts,12000,2023-04-27
961,Platinum,55-64,Colorado,46000,2020-04-24
962,Green,25-34,New York,14500,2019-03-14
963,Gold,45-54,New York,32000,2022-07-17
964,Gold,18-24,Illinois,42500,2022-11-29
965,Gold,45-54,New York,21500,2023-07-30
966,Gold,35-44,Florida,37000,2020-07-10
967,Green,35-44,Michigan,11000,2020-06-24
968,Gold,45-54,Ohio,42500,2022-10-31
969,Green,45-54,Nebraska,16500,2019-06-16
970,Green,45-54,North Carolina,15500,2023-12-10
971,Green,18-24,Florida,8000,2020-08-08
972,Entry,45-54,Texas,3000,2019-02-11
973,Green,55-64,Texas,7500,2021-12-26
974,Gold,18-24,California,18000,2023-04-07
975,Platinum,35-44,Pennsylvania,77500,2022-05-15
976,Gold,45-54,Arkansas,19000,2019-11-17
977,Green,35-44,New Jersey,7500,2022-11-09
978,Platinum,45-54,New York,41000,2021-06-22
979,Green,35-44,Minnesota,8500,2019-02-23
980,Green,65+,Connecticut,17000,2020-12-20
981,Gold,65+,Virginia,19000,2020-06-09
982,Green,25-34,Ohio,10500,2023-12-11
983,Platinum,35-44,Texas,71500,2021-07-10
984,Platinum,35-44,California,69500,2022-08-27
985,Green,25-34,Texas,5000,2022-05-20
986,Green,35-44,Massachusetts,11000,2022-05-14
987,Green,45-54,Texas,6500,2019-12-23
988,Gold,55-64,Georgia,28500,2023-11-02
989,Gold,55-64,Pennsylvania,27000,2020-05-16
990,Green,18-24,Arizona,19500,2023-07-03
991,Green,45-54,California,14500,2021-02-01
992,Green,35-44,Hawaii,17500,2020-11-24
993,Gold,25-34,Virginia,28000,2021-06-08
994,Green,35-44,Michigan,11000,2021-11-19
995,Gold,55-64,California,34500,2019-02-12
996,Platinum,35-44,California,95000,2023-09-20
997,Entry,65+,Virginia,1500,2021-10-04
998,Platinum,45-54,California,62000,2021-11-20
999,Entry,35-44,South Carolina,5000,2023-09-15
1000,Gold,25-34,Arizona,34500,2021-12-07
1001,Gold,18-24,California,17500,2023-12-01
1002,Green,45-54,Washington,15000,2019-05-31
1003,Green,35-44,Minnesota,12000,2022-01-24
1004,Green,35-44,Minnesota,16000,2023-05-23
1005,Green,35-44,Illinois,19000,2021-05-04
1006,Green,55-64,Pennsylvania,12500,2021-10-06
1007,Green,35-44,Colorado,13000,2021-09-19
1008,Green,35-44,Nevada,6000,2021-12-23
1009,Gold,45-54,Minnesota,40500,2023-01-14
1010,Green,25-34,Washington,12500,2023-06-21
1011,Gold,55-64,Colorado,23500,2023-06-03
1012,Entry,45-54,Massachusetts,6000,2021-10-10
1013,Entry,18-24,North Carolina,2000,2020-01-12
1014,Platinum,55-64,Alabama,57500,2022-10-10
1015,Green,55-64,Massachusetts,16000,2022-04-11
1016,Entry,45-54,Florida,4500,2023-08-07
1017,Gold,35-44,New Mexico,40000,2022-07-04
1018,Green,65+,Iowa,14000,2021-03-28
1019,Entry,25-34,New Jersey,3500,2021-02-18
1020,Platinum,35-44,California,73500,2020-10-19
1021,Green,25-34,Colorado,9500,2023-09-01
1022,Gold,35-44,California,29000,2019-10-20
1023,Entry,55-64,California,4000,2022-06-24
1024,Entry,45-54,Florida,5000,2023-10-15
1025,Entry,45-54,Florida,4500,2020-02-11
1026,Green,35-44,North Carolina,5500,2019-05-05
1027,Green,65+,New York,16500,2023-06-23
1028,Green,35-44,Texas,14500,2023-09-16
1029,Gold,18-24,Massachusetts,37000,2023-07-04
1030,Green,45-54,Pennsylvania,17500,2021-04-23
1031,Platinum,35-44,California,76000,2022-02-03
1032,Green,25-34,Pennsylvania,19000,2020-08-02
1033,Gold,65+,Tennessee,43000,2019-12-24
1034,Platinum,45-54,California,45000,2021-10-23
1035,Platinum,65+,Alabama,64000,2022-09-01
1036,Green,45-54,Pennsylvania,16000,2019-11-13
1037,Gold,18-24,Ohio,44500,2021-08-07
1038,Green,18-24,New York,12000,2022-03-11
1039,Platinum,55-64,Massachusetts,62500,2021-04-13
1040,Gold,18-24,California,42000,2022-05-22
1041,Green,45-54,Colorado,16500,2021-12-24
1042,Green,25-34,California,19500,2022-10-15
1043,Gold,45-54,Pennsylvania,19500,2022-12-19
1044,Green,25-34,Texas,15000,2019-12-19
1045,Green,18-24,Texas,8500,2022-06-06
1046,Green,45-54,Pennsylvania,6000,2023-04-08
1047,Gold,35-44,California,41500,2020-09-28
1048,Platinum,35-44,Texas,41500,2020-08-10
1049,Green,45-54,Georgia,19000,2021-12-06
1050,Platinum,45-54,Virginia,75500,2020-01-06
1051,Green,35-44,Florida,17000,2020-06-26
1052,Green,45-54,Indiana,16000,2023-06-27
1053,Entry,55-64,Texas,6000,2021-03-04
1054,Green,45-54,North Carolina,16000,2020-02-08
1055,Entry,45-54,California,3000,2023-03-29
1056,Gold,55-64,Texas,44500,2022-02-25
1057,Green,55-64,Kentucky,14500,2022-12-08
1058,Gold,35-44,Delaware,39500,2023-08-26
1059,Green,65+,Alaska,19500,2020-08-31
1060,Green,18-24,Minnesota,5500,2022-01-29
1061,Green,65+,Texas,16500,2023-09-07
1062,Entry,25-34,New York,2500,2023-09-21
1063,Green,35-44,California,14000,2023-03-12
1064,Gold,55-64,California,18500,2020-08-09
1065,Gold,25-34,Colorado,15500,2021-01-05
1066,Green,25-34,Georgia,10000,2021-01-06
1067,Gold,45-54,Massachusetts,16500,2022-09-22
